wav_filename,wav_filesize,transcript
common_voice_de_19616313.wav,234284,seitdem werden rein fachwissenschaftliche beiträge auf deutsch oder englisch publiziert
common_voice_de_19616332.wav,274988,schrötter vermittelte dem jungen prinzen erste kenntnisse über uniformen waffen und waffengattungen
common_voice_de_19616416.wav,212780,begleitet und unterstützt wird die arbeit des verbandes außerdem durch ein kuratorium
common_voice_de_19616698.wav,162860,altenhof liegt im westlichen hückeswagen
common_voice_de_19616689.wav,182060,amidotrizoat haltige kontrastmittel werden für verschiedene zwecke verwendet
common_voice_de_19616731.wav,127532,in der königsklasse dem achter konnte ihr team ebenfalls gewinnen
common_voice_de_19616733.wav,82988,allerdings tat er dies letztlich doch nicht
common_voice_de_19616851.wav,189740,dazu gehören lenovo huawei sowie chinas vier telekommunikationsunternehmen
common_voice_de_19616755.wav,84524,die turmhöhe blieb dabei konstant
common_voice_de_19616907.wav,204332,universität die dreisprachige freie universität bozen besitzt einen standort in bruneck
common_voice_de_19616909.wav,149804,weiterer besitzer der burg war das herzogtum pfalz zweibrücken
common_voice_de_19616905.wav,172076,hauptthema des resorts ist der brasilianische karneval
common_voice_de_19616947.wav,189740,der rat wurde jeweils am ersten montag nach beginn der fastenzeit gewählt
common_voice_de_19617018.wav,190508,die mündliche überlieferung weiß allerdings auch von weniger friedlichen kontakten
common_voice_de_19617015.wav,276524,zur unterscheidung erhielten die legionen häufig einen namenszusatz der eine eindeutige identifizierung ermöglichte
common_voice_de_19617129.wav,221996,das bildprogramm erstreckt sich auf chorbogen chorwand und altar
common_voice_de_19616943.wav,132140,von der ausgewiesenen fläche sind zurzeit rund neun hektar bestockt
common_voice_de_19617183.wav,192044,während des ersten und zweiten weltkriegs diente er als offizier im grenzdienst
common_voice_de_19617233.wav,206636,kurz bevor seine zwei jahre dienstzeit vorbei waren begann der krieg
common_voice_de_19617313.wav,167468,auch das landgericht übersiedelte von der burg hierher
common_voice_de_19621511.wav,291116,jedoch gelingt es joannes großvater kurz vor dem drohenden abtransport die statuen zu retten
common_voice_de_19623100.wav,216620,daher hat es direkt keine ziele
common_voice_de_19623855.wav,228140,danach arbeitete er zunächst in der maschinenfabrik hartmann in chemnitz
common_voice_de_19626404.wav,164396,dies geschah während der reparatur der lager für die tore
common_voice_de_19626846.wav,225068,wie praktisch überall auf sardinien gibt es aber nur wenige höhere häuser
common_voice_de_19624658.wav,185132,mannschaft zurück und konnte das vertrauen auch mit toren zurückzahlen
common_voice_de_19630970.wav,225836,es werden immer die typischen bewegungen des orientalischen tanzes benutzt
common_voice_de_19629347.wav,245036,zum zeitpunkt seines todes hatte onizuka den rang des lieutenant colonel
common_voice_de_19631115.wav,103724,gmbh abgeleitet
common_voice_de_19631222.wav,249644,infolge des dodekanes feldzugs wurde tilos von einheiten der deutschen wehrmacht besetzt
common_voice_de_19631386.wav,235052,die mengen der benutzer mit identischen schlüsselwörtern werden als cluster bezeichnet
common_voice_de_19631848.wav,153644,eine allgemein gültige definition gibt es nicht
common_voice_de_19632003.wav,311852,hierin bestehe ein unterschied zur idiopathischen hysterie deren konzept allein auf freud zurückgeht
common_voice_de_19632426.wav,127532,dabei werden beide bereiche nicht in krasser antithese gedacht
common_voice_de_19633212.wav,162860,um den osser ranken sich mehrere märchen und sagen
common_voice_de_19633238.wav,255788,diese geräusche sind im originalton meist nicht enthalten um den dialog nicht zu stören
common_voice_de_19636226.wav,283436,im gegensatz zu kommerziellen radiostationen auch viel alternative rock electronica und hip hop
common_voice_de_19633298.wav,173612,in österreich werden die vanity cards normalerweise gezeigt
common_voice_de_19641804.wav,204332,laut tartakower klettert der b bauer das brett empor wie ein affe einen baum
common_voice_de_19638176.wav,196652,die technik der herstellung wurde von einheimischen handwerkern übernommen und weiterentwickelt
common_voice_de_19643086.wav,132908,es ist auch eine der grössten ebenen der schweiz
common_voice_de_19642967.wav,240428,platzwart ist weder ein spezieller ausbildungsberuf noch eine geschützte berufsbezeichnung
common_voice_de_19642099.wav,154412,das gebiet liegt in der nähe von kandahar
common_voice_de_19643293.wav,205100,die herrschende meinung folgt dieser ansicht des landgerichts münchen nicht
common_voice_de_19643325.wav,219692,die herrschende meinung folgt dieser ansicht des landgerichts münchen nicht
common_voice_de_19643297.wav,297260,darüber hinaus betreibt das unternehmen auch einen nationalen reifen pannenservice für lastwagen und lieferwagen
common_voice_de_19643274.wav,227372,die herrschende meinung folgt dieser ansicht des landgerichts münchen nicht
common_voice_de_19643474.wav,271148,klinische studien sind hauptsächlich an gehirn skelettmuskel herz leber und prostata durchgeführt worden
common_voice_de_19645451.wav,247340,weiters fand es im häuserbau verwendung wo es auch heute noch zum einsatz kommt
common_voice_de_19645289.wav,132140,nun allerdings im forward racing team
common_voice_de_19644936.wav,146732,danach war er mönch der reading abbey in berkshire
common_voice_de_19645510.wav,159788,nach kriegsende schloss er sich erneut bob wills an
common_voice_de_19645683.wav,162092,der boden ähnelt dem des chablis hier entstehen recht kraftvolle weine
common_voice_de_19645574.wav,299564,dabei sind eine genreszenen immer stimmungsvoll gehalten manchmal sogar mit einer portion romantik
common_voice_de_19645835.wav,237356,sinaia liegt in den südkarpaten im tal des flusses prahova
common_voice_de_19645949.wav,268076,dieser roller wurde in belgien von peugeot und honda zusammen gebaut
common_voice_de_19646226.wav,226604,so konnte beispielsweise die hintere sitzbank verschoben und ausgebaut werden
common_voice_de_19646289.wav,193580,während seiner amtszeit profilierte er sich besonders als gentechnik befürworter
common_voice_de_19647647.wav,237356,in paris und london veröffentlichte er mehrere kammermusikalische sammlungen
common_voice_de_19647648.wav,195116,er studierte an der philipps universität marburg
common_voice_de_19647675.wav,193580,in paris und london veröffentlichte er mehrere kammermusikalische sammlungen
common_voice_de_19648285.wav,207404,die laubblätter sind einfach bis fiederteilig
common_voice_de_19648207.wav,179756,fast fünf staffeln lang verkörperte er hier den feuerwehrmann jimmy doherty
common_voice_de_19648628.wav,175916,daneben erhielt er engagements durch den jungen deutschen film
common_voice_de_19648848.wav,150572,die anschlüsse hierfür befanden sich auf der rückseite der konsole
common_voice_de_19648844.wav,172076,der verein bietet der redaktion ideelle und materielle unterstützung an
common_voice_de_19648852.wav,253484,der verein bietet der redaktion ideelle und materielle unterstützung an
common_voice_de_19649009.wav,130604,es handelt sich nicht um eine eigenständige betriebsart
common_voice_de_19648933.wav,203564,auch die bands selbst sehen ihre eingruppierung in eine hardcore punk nahe musikrichtung sehr skeptisch
common_voice_de_19649216.wav,294188,die gegen dieses urteil eingelegte nichtigkeitsbeschwerde wurde vom kassationsgericht des kantons zürich teilweise gutgeheißen
common_voice_de_19649400.wav,201260,dieser schritt war eine wichtige weichenstellung für den weiteren verlauf der mittelalterlichen geschichte
common_voice_de_19649149.wav,140588,weiter könne der erotische impuls den suchenden nicht führen
common_voice_de_19649532.wav,169004,er spielte auch piano in einigen von carmens bands
common_voice_de_19649576.wav,222764,neben vielen natürlich erhaltenen mumien fanden sich auch konghou harfen
common_voice_de_19649606.wav,184364,neben vielen natürlich erhaltenen mumien fanden sich auch konghou harfen
common_voice_de_19649670.wav,221996,die mitose ist diejenige zellteilung die einem mehrzelligen organismus wachstum ermöglicht
common_voice_de_19649677.wav,200492,je nach betriebsbedingungen können die fehlergrenzen um ein mehrfaches größer sein
common_voice_de_19649691.wav,130604,gunter hatte walisische wurzeln
common_voice_de_19649682.wav,230444,neben vielen natürlich erhaltenen mumien fanden sich auch konghou harfen
common_voice_de_19649877.wav,153644,maria könig von sardinien piemont und herzog von savoyen
common_voice_de_19649921.wav,172076,die ascosporen sind hyalin oder pigmentiert können septiert sein
common_voice_de_19649952.wav,219692,beim monitoring wird der verlauf der ermittlungen anderer behörden verfolgt
common_voice_de_19649936.wav,192044,überregional bekannt ist zudem das hiesige kunsthandwerk
common_voice_de_19650061.wav,221996,heute dient es als schulheim für normal begabte verhaltensauffällige schüler
common_voice_de_19650020.wav,197420,einige weitere arbeitsplätze sind im lokalen kleingewerbe und im dienstleistungssektor angesiedelt
common_voice_de_19650062.wav,138284,diese sandsteinfigur war einst bemalt
common_voice_de_19650866.wav,232748,in paris und london veröffentlichte er mehrere kammermusikalische sammlungen
common_voice_de_19650312.wav,216620,anschließend wurde er an der präparandenanstalt und am lehrerseminar ausgebildet
common_voice_de_19650986.wav,132908,die fahne ist blau weiß mit eingearbeitetem wappen
common_voice_de_19650987.wav,180524,nach ende seiner tätigkeit in togo trat er in den preußischen verwaltungsdienst zurück
common_voice_de_19651070.wav,211244,in österreich werden die meisten mensen von einer nationalen betriebsgesellschaft unterhalten
common_voice_de_19651115.wav,232748,nach einer spielzeit in istanbul wechselte music zu antalyaspor
common_voice_de_19651307.wav,187436,auch männliche haie kehren regelmäßig zu bestimmten stellen zurück
common_voice_de_19651202.wav,211244,sie war nach sam houston dem präsidenten der republik texas benannt
common_voice_de_19651244.wav,180524,schon der begründer der soziologie auguste comte sah sich als berater
common_voice_de_19651538.wav,165932,es war nicht als lazarettschiff gekennzeichnet
common_voice_de_19651769.wav,295724,zweimal nahm sie an weltmeisterschaften und mehreren internationalen meisterschaften der damen teil
common_voice_de_19651755.wav,69164,es ist das höchstgelegene dorf latiums
common_voice_de_19652024.wav,190508,hier finden die ältesten highland games in nordamerika statt
common_voice_de_19652161.wav,166700,man spricht in diesen fällen auch von ähnlichkeits dimension
common_voice_de_19652186.wav,180524,der name nimmt wohl auf jenen wido bezug
common_voice_de_19652270.wav,234284,er verstand sich gut mit steven markel der immer noch mit ihm befreundet ist
common_voice_de_19652371.wav,126764,die söhne wurden alle militärs
common_voice_de_19652977.wav,212780,auf dieser schachtanlage wurde gleichzeitig eine neuartige kokerei in betrieb genommen
common_voice_de_19652421.wav,148268,er entschuldigte sich dafür und begründete dies mit nervosität
common_voice_de_19653343.wav,255020,das relativ niedrige durchschnittsalter liegt in der hohen studentenzahl der murray state university begründet
common_voice_de_19653027.wav,134444,da ihr element das gold ist trägt sie gelb
common_voice_de_19653415.wav,261932,im westen grenzt er an die stadtteile sprakel und coerde im osten an handorf
common_voice_de_19653704.wav,198956,die einzigen erlaubten farben sind rein weiß und creamy biscuit
common_voice_de_19653703.wav,149036,die teilnehmenden schiffe erreichen rouen nach und nach
common_voice_de_19653806.wav,191276,ebenfalls gab es leichte änderungen an interieur und exterieur
common_voice_de_19654330.wav,241964,baumeister spielte auch mit franco ambrosetti und mit klaus doldinger
common_voice_de_19653808.wav,312620,über den lebenslauf des iulius africanus gibt es kaum gesicherte kenntnisse
common_voice_de_19654343.wav,265772,daran hatte auch solano seinen anteil und er harmonierte besonders gut mit kieron dyer
common_voice_de_19654435.wav,292652,der name bedeutet so viel wie motte
common_voice_de_19654336.wav,226604,in seine amtszeit in melbourne fiel die eröffnung der deutschen schule in der stadt
common_voice_de_19654437.wav,217388,die häuser sind meist aus bambus und lehm gebaut
common_voice_de_19654800.wav,265772,sein violin und kompositionslehrer war johann georg pisendel
